"English","Suggested Translations 1","Suggested translation 2","Suggested translation 2"
"Work Offline","ಆಫ್‌ಲೈನಿನಲ್ಲಿ ಕೆಲಸ ಮಾಡು","ಜಾಲದಾಚೆ ಕೆಲಸ ಮಾಡು",
"Work Week","ಕೆಲಸದ ವಾರ","ಕೆಲಸದ ವಾರ",
"Zoom In","ಹಿಗ್ಗಿಸು","ಹಿಗ್ಗಿಸು",
"Zoom Out","ಕುಗ್ಗಿಸು","ಕುಗ್ಗಿಸು",
"Add or Remove","ಸೇರಿಸು ಅಥವ ತೆಗೆದುಹಾಕು","ಸೇರಿಸು ಅಥವಾ ತೆಗೆದುಹಾಕು",
"Add Sender to Address Book","ಕಳುಹಿಸಿದವರನ್ನು ವಿಳಾಸಪುಸ್ತಕಕ್ಕೆ ಸೇರಿಸು","ಕಳುಹಿಸಿದವರ ವಿಳಾಸವನ್ನು ವಿಳಾಸಪುಸ್ತಕಕ್ಕೆ ಸೇರಿಸು",
"Add to Panel","ಪ್ಯಾನಲ್ಲಿಗೆ ಸೇರಿಸು","ಪಟ್ಟಿಗೆ ಸೇರಿಸು",
"Add/Remove Software","ತಂತ್ರಾಂಶವನ್ನು ಸೇರಿಸು/ತೆಗೆದುಹಾಕು","ತಂತ್ರಾಂಶವನ್ನು ಸೇರಿಸು/ತೆಗೆದುಹಾಕು",
"Address Book Properties","ವಿಳಾಸ ಪುಸ್ತಕದ ಗುಣಗಳು","ವಿಳಾಸ ಪುಸ್ತಕದ ಗುಣಗಳು",
"All Message Headers","ಎಲ್ಲಾ ಸಂದೇಶ ಹೆಡರುಗಳು","ಎಲ್ಲ ಸಂದೇಶ ತಲೆಬರಹಗಳು",
"Assistive Technology Preferences","ನೆರವಿನ ತಂತ್ರಜ್ಞಾನದ ಆದ್ಯತೆಗಳು","ಸಹಾಯಕ ತಂತ್ರಜ್ಞಾನದ ಆದ್ಯತೆಗಳು",
"Backgrounds and Emblems","ಹಿನ್ನಲೆಗಳು ಹಾಗು ಲಾಂಛನಗಳು","ಹಿನ್ನಲೆಗಳು ಹಾಗು ಲಾಂಛನಗಳು",
"Bookmark All Tabs","ಎಲ್ಲಾ ಟ್ಯಾಬ್‌ಗಳನ್ನೂ ಪುಟಗುರುತುಮಾಡು","ಎಲ್ಲ ಪುಟಗಳನ್ನೂ ಪುಟಗುರುತುಮಾಡು",
"Bookmark This Page","ಈ ಪುಟವನ್ನು ಪುಟಗುರುತು ಮಾಡು","ಈ ಪುಟವನ್ನು ಪುಟಗುರುತು ಮಾಡು",
"Bullets and Numbering","ಅಂಶಸೂಚಕಗಳು ಹಾಗು ಸಂಖ್ಯೆನೀಡಿಕೆ","ಅಂಶಸೂಚಕ ಹಾಗು ಸಂಖ್ಯಾವಿನ್ಯಾಸ",
"CD/DVD Creator","CD/DVD ನಿರ್ಮಾಣಗಾರ","ಸಿ.ಡಿ/ಡಿ.ವಿ.ಡಿ ರಚಕ",
"Change Desktop Background","ಗಣಕತೆರೆ ಹಿನ್ನೆಲೆಯನ್ನು ಬದಲಾಯಿಸಿ","ಗಣಕತೆರೆ ಹಿನ್ನೆಲೆಯನ್ನು ಬದಲಾಯಿಸು",
"Check for Junk","ರದ್ದಿಗಾಗಿ ಪರೀಕ್ಷಿಸಿ","ಕಸವಿದೆಯೆ ಪರೀಕ್ಷಿಸು",
"Check for Updates","ಅಪ್‌ಡೇಟ್‌ಗಳಿಗಾಗಿ ಪರೀಕ್ಷಿಸಿ","ಇತ್ತೇದನಗಳಿಗೆ ಪರೀಕ್ಷಿಸು",
"Clean UP by Name","ಹೆಸರಿನ ಆಧಾರದಲ್ಲಿ ಸ್ವಚ್ಛಗೊಳಿಸಿ","ಹೆಸರಿನ ಅನುಸಾರ ಸ್ವಚ್ಛಗೊಳಿಸು",
"Clean Up by Names","ಹೆಸರುಗಳ ಆಧಾರದಲ್ಲಿ ಸ್ವಚ್ಛಗೊಳಿಸಿ","ಹೆಸರುಗಳ ಅನುಸಾರ ಸ್ವಚ್ಛಗೊಳಿಸು",
"Close all Folders","ಎಲ್ಲಾ ಕಡತಕೋಶಗಳನ್ನು ಮುಚ್ಚು","ಎಲ್ಲ ಕಡತಕೋಶಗಳನ್ನು ಮುಚ್ಚು",
"Close Parent Folders","ಮೂಲ ಕಡತಕೋಶಗಳನ್ನು ಮುಚ್ಚು","ಮೇಲಿನ ಕಡತಕೋಶಗಳನ್ನು ಮುಚ್ಚು",
"Collapse All Threads","ಎಲ್ಲಾ ಎಳೆಗಳನ್ನು ಬೀಳಿಸು","ಎಲ್ಲ ಎಳೆಗಳನ್ನು ಕೂಡಿಸು",
"Column & Row Headers","ಲಂಬಸಾಲುಗಳು ಮತ್ತು ಅಡ್ಡಸಾಲಿನ ಶಿರೋಲೇಖ","ಉದ್ದಸಾಲು ಮತ್ತು ಅಡ್ಡಸಾಲಿನ ತಲೆಬರಹಗಳು",
"Compose New Message","ಹೊಸ ಸಂದೇಶನವನ್ನು ರಚಿಸು","ಹೊಸ ಸಂದೇಶ ರಚಿಸು",
"Connect to Server","ಪರಿಚಾರಕದೊಂದಿಗೆ ಸಂಪರ್ಕ ಕಲ್ಪಿಸು","ಪೂರೈಕೆಗಣಕಕ್ಕೆ ಸಂಪರ್ಕಿಸು",
"Copy All Contact to","ಎಲ್ಲಾ ಸಂಪರ್ಕವಿಳಾಸವನ್ನು ಇಲ್ಲಿಗೆ ಕಾಪಿ ಮಾಡು","ಎಲ್ಲಾ ಸಂಪರ್ಕವಿಳಾಸವನ್ನು ಇಲ್ಲಿಗೆ ಪ್ರತಿ ಮಾಡು",
"Copy Contact to","ಸಂಪರ್ಕವಿಳಾಸವನ್ನು ಇಲ್ಲಿಗೆ ಕಾಪಿ ಮಾಡು","ಸಂಪರ್ಕವಿಳಾಸವನ್ನು ಇಲ್ಲಿಗೆ ಪ್ರತಿ ಮಾಡು",
"Copy Folder To...","ಕಡತಕೋಶವನ್ನು ಇಲ್ಲಿಗೆ ಕಾಪಿ ಮಾಡು...","ಕಡತಕೋಶವನ್ನು ಇಲ್ಲಿಗೆ ಪ್ರತಿ ಮಾಡು...",
"Copy to Folder","ಕಡತಕೋಶಕ್ಕೆ ಕಾಪಿ ಮಾಡು","ಕಡತಕೋಶಕ್ಕೆ ಪ್ರತಿ ಮಾಡು",
"Create Search Folder from Search","ಹುಡುಕಾಟದಿಂದ ಹುಡುಕು ಕಡತಕೋಶವನ್ನು ರಚಿಸು","ಹುಡುಕಾಟದಿಂದ ಹುಡುಕು ಕಡತಕೋಶವನ್ನು ರಚಿಸು",
"Custom Slide Show","ಕಸ್ಟಮ್ ಜಾರುಫಲಕ ಪ್ರದರ್ಶನ","ಅಗತ್ಯಾನುಗುಣ ಜಾರುಫಲಕ ಪ್ರದರ್ಶನ",
"Date & Time","ದಿನಾಂಕ ಹಾಗು ಸಮಯ","ದಿನಾಂಕ ಮತ್ತು ಸಮಯ",
"Default System Session","ಪೂರ್ವನಿಯೋಜಿತ ವ್ಯವಸ್ಥೆಯ ಅಧಿವೇಶನ","ಪೂರ್ವನಿಯೋಜಿತ ವ್ಯವಸ್ಥೆಯ ಅಧಿವೇಶನ",
"Delete Manual Break","ಮ್ಯಾನುವಲ್ ತಡೆಯನ್ನು ಅಳಿಸು","ಕೈಯಾರ ತಡೆಯನ್ನು ಅಳಿಸು",
"Delete This Panel","ಈ ಪ್ಯಾನಲ್ಲನ್ನು ಅಳಿಸಿಹಾಕು","ಈ ಪಟ್ಟಿಯನ್ನು ಅಳಿಸು",
"Disk Usage Analyzer","ಡಿಸ್ಕ್‍ ಬಳಕೆಯ ವಿಶ್ಲೇಷಕ","ಡಿಸ್ಕ್‍ ಬಳಕೆಯ ವಿಶ್ಲೇಷಕ",
"Edit as New Message","ಹೊಸ ಸಂದೇಶವಾಗಿ ಸಂಪಾದಿಸು","ಹೊಸ ಸಂದೇಶವಾಗಿ ಸಂಪಾದಿಸು",
"Edit Saved Search","ಉಳಿಸಲಾದ ಹುಡುಕಾಟವನ್ನು ಸಂಪಾದಿಸು","ಉಳಿಸಿದ ಹುಡುಕಾಟವನ್ನು ಸಂಪಾದಿಸು",
"Expand All Threads","ಎಲ್ಲಾ ಎಳೆಗಳನ್ನು ಹಿಗ್ಗಿಸು","ಎಲ್ಲ ಎಳೆಗಳನ್ನು ಹಿಗ್ಗಿಸು",
"Export as PDF","PDF ಆಗಿ ರಫ್ತುಮಾಡು","ಪಿಡಿಎಫ್ ಆಗಿ ರಫ್ತುಮಾಡು",
"Find & Replace","ಹುಡುಕು ಮತ್ತು ಬದಲಿಸು","ಹುಡುಕು ಮತ್ತು ಬದಲಿಸು",
"Find in Message","ಸಂದೇಶದಲ್ಲಿ ಹುಡುಕು","ಸಂದೇಶದಲ್ಲಿ ಹುಡುಕು",
"Find in This Page","ಈ ಪುಟದಲ್ಲಿ ಹುಡುಕು","ಈ ಪುಟದಲ್ಲಿ ಹುಡುಕು",
"Firefox Web Bowser","ಫೈರ್ಫಾಕ್ಸ್ ಜಾಲ ವೀಕ್ಷಕ","ಫೈರ್ಫಾಕ್ಸ್ ಜಾಲ ವೀಕ್ಷಕ",
"Get User Info","ಬಳಕೆದಾರ ಮಾಹಿತಿಯನ್ನು ಪಡೆದುಕೊ","ಬಳಕೆದಾರ ಮಾಹಿತಿಯನ್ನು ಪಡೆದುಕೊ",
"Go to Line","ಸಾಲಿಗೆ ತೆರಳು","ಸಾಲಿಗೆ ಹೋಗು",
"Group By Threads","ಎಳೆಗಳ ಆಧಾರದಲ್ಲಿ ಗುಂಪುಗೂಡಿಸು","ಎಳೆಗಳ ಅನುಸಾರವಾಗಿ ಗುಂಪುಗೂಡಿಸು",
"Gthumb Image Viewer","Gthumb ಚಿತ್ರ ವೀಕ್ಷಕ","ಜಿ ಥಂಬ್ ಚಿತ್ರ ವೀಕ್ಷಕ",
"Headers & Footers","ಶಿರೋಲೇಖಗಳು ಹಾಗು ಅಡಿಲೇಖಗಳು","ತಲೆಬರಹಗಳು ಮತ್ತು ಅಡಿಬರಹಗಳು",
"Hide Deleted Messages","ಅಳಿಸಲಾದ ಸಂದೇಶಗಳನ್ನು ಅಡಗಿಸು","ಅಳಿಸಿದ ಸಂದೇಶಗಳನ್ನು ಅಡಗಿಸು",
"Hide Read Messages","ಓದಲಾದ ಸಂದೇಶಗಳನ್ನು ಅಡಗಿಸು","ಓದಿದ ಸಂದೇಶಗಳನ್ನು ಅಡಗಿಸು",
"Hide Selected Messages","ಆಯ್ದ ಸಂದೇಶಗಳನ್ನು ಅಡಗಿಸು","ಆಯ್ದ ಸಂದೇಶಗಳನ್ನು ಅಡಗಿಸು",
"Indexes and tables","ಸೂಚಿಗಳು ಹಾಗು ಕೋಷ್ಟಕಗಳು","ಸೂಚಿಗಳು ಹಾಗು ಕೋಷ್ಟಕಗಳು",
"Input Method Status","ಇನ್‌ಪುಟ್ ವಿಧಾನದ ಸ್ಥಿತಿ","ಊಡಿಕೆ ವಿಧಾನದ ಸ್ಥಿತಿ",
"Insert Date and Time","ದಿನಾಂಕ ಹಾಗು ಸಮಯವನ್ನು ಸೇರಿಸು","ದಿನಾಂಕ ಹಾಗು ಸಮಯವನ್ನು ಸೇರಿಸು",
"IP Telephony, VoIP and Video Conferencing","IP ಟೆಲಿಫೋನಿ, VoIP ಹಾಗು ವೀಡಿಯೊ ಕಾನ್ಫರೆನ್ಸಿಂಗ್","IP ಟೆಲಿಫೋನಿ, VoIP ಹಾಗು ವೀಡಿಯೊ ಸಮ್ಮೇಳನ",
"Link to External Data","ಹೊರಗಿನ ದತ್ತಾಂಶದ ಸಂಪರ್ಕಕೊಂಡಿ","ಬಾಹ್ಯ ದತ್ತಾಂಶಕ್ಕೆ ಸಂಪರ್ಕಕೊಂಡಿ",
"Lock To Panel","ಪ್ಯಾನಲ್ಲಿಗೆ ಬಂಧಿಸು","ಪಟ್ಟಿಗೆ ಬಂಧಿಸು",
"Log Out root","ನಿರ್ವಾಹಕನಿಂದ ನಿರ್ಗಮಿಸು","ನಿರ್ವಾಹಕನಿಂದ ಹೊರನಡೆ",
"Logical Volume Management","ತಾರ್ಕಿಕ ಪರಿಮಾಣ ನಿರ್ವಹಣೆ","ಸ್ಥಳಾವಕಾಶದ ತಾರ್ಕಿಕ ನಿರ್ವಹಣೆ",
"Mail Merge Wizard","ಅಂಚೆ ವಿಲೀನ ಗಾರುಡಿ","ಅಂಚೆ ವಿಲೀನ ಪರಿಣತ",
"Mark All Message as Read","ಎಲ್ಲಾ ಸಂದೇಶಗಳನ್ನೂ ಓದಲಾಗಿದೆಯೆಂದು ಗುರುತುಹಾಕು","ಎಲ್ಲ ಸಂದೇಶಗಳನ್ನು ಓದಲಾಗಿದೆ ಎಂದು ಗುರುತಿಸು",
"Menus & Toolbars","ಪರಿವಿಡಿಗಳು ಹಾಗು ಉಪಕರಣಪಟ್ಟಿಗಳು","ಪರಿವಿಡಿಗಳು ಹಾಗು ಉಪಕರಣಪಟ್ಟಿಗಳು",
"Move All Contact to ","ಎಲ್ಲಾ ಸಂಪರ್ಕವಿಳಾಸವನ್ನು ಇಲ್ಲಿಗೆ ಸ್ಥಳಾಂತರಿಸು","ಎಲ್ಲಾ ಸಂಪರ್ಕವಿಳಾಸಗಳನ್ನು ಇಲ್ಲಿಗೆ ಸ್ಥಳಾಂತರಿಸು",
"Move contact to","ಸಂಪರ್ಕವಿಳಾಸವನ್ನು ಇಲ್ಲಿಗೆ ಸ್ಥಳಾಂತರಿಸು","ಸಂಪರ್ಕವಿಳಾಸವನ್ನು ಇಲ್ಲಿಗೆ ಸ್ಥಳಾಂತರಿಸು",
"Move Folder To...","ಕಡತಕೋಶವನ್ನು ಇಲ್ಲಿಗೆ ಸ್ಥಳಾಂತರಿಸು...","ಕಡತಕೋಶವನ್ನು ಇಲ್ಲಿಗೆ ಸ್ಥಳಾಂತರಿಸು...",
"Move tab to the Left","ಟ್ಯಾಬನ್ನು ಎಡಕ್ಕೆ ಸ್ಥಳಾಂತರಿಸು","ಪುಟವನ್ನು ಎಡಕ್ಕೆ ಸ್ಥಳಾಂತರಿಸು",
"Move tab to the Right","ಟ್ಯಾಬನ್ನು ಬಲಕ್ಕೆ ಸ್ಥಳಾಂತರಿಸು","ಪುಟವನ್ನು ಬಲಕ್ಕೆ ಸ್ಥಳಾಂತರಿಸು",
"Move to Folder","ಕಡತಕೋಶಕ್ಕೆ ಸ್ಥಳಾಂತರಿಸು","ಕಡತಕೋಶಕ್ಕೆ ಸ್ಥಳಾಂತರಿಸು",
"Move to New Window","ಹೊಸ ವಿಂಡೊಗೆ ಸ್ಥಳಾಂತರಿಸು","ಹೊಸ ಕಿಟಕಿಗೆ ಸ್ಥಳಾಂತರಿಸು",
"Move to Trash","ಕಸದ ಬುಟ್ಟಿಗೆ ಸ್ಥಳಾಂತರಿಸು","ಕಸದ ಬುಟ್ಟಿಗೆ ಸ್ಥಳಾಂತರಿಸು",
"Movie and Sound","ಚಲನಚಿತ್ರ ಹಾಗು ಧ್ವನಿ","ಚಲನಚಿತ್ರ ಮತ್ತು ಧ್ವನಿ",
"Multimedia System Selector ","ಬಹುಮಾಧ್ಯಮ ವ್ಯವಸ್ಥೆಯ ಆಯ್ಕೆಗಾರ","ಬಹುಮಾಧ್ಯಮ ವ್ಯವಸ್ಥೆಯ ಆಯ್ಕೆಗಾರ",
"New Instant Message","ಹೊಸ ದಿಡೀರ್ ಸಂದೇಶ","ಹೊಸ ದಿಢೀರ್ ಸಂದೇಶ",
"On This Computer","ಈ ಗಣಕದಲ್ಲಿ","ಈ ಗಣಕದಲ್ಲಿ",
"Open existing presentation","ಈಗಿರುವ ಪ್ರಸ್ತುತಿಯನ್ನು ತೆರೆ","ಈಗಿರುವ ಮಂಡನೆಯನ್ನು ತೆರೆ",
"Open in New Window","ಹೊಸ ವಿಂಡೊದಲ್ಲಿ ತೆರೆ","ಹೊಸ ಕಿಟಕಿಯಲ್ಲಿ ತೆರೆ",
"Open in Terminal","ಟರ್ಮಿನಲ್‌ನಲ್ಲಿ ತೆರೆ","ಆದೇಶತೆರೆಯಲ್ಲಿ ತೆರೆ",
"Page Break Preview","ಪುಟದ ತಡೆಯ ಮುನ್ನೋಟ","ಪುಟ ಮುಕ್ತಾಯದ ಮುನ್ನೋಟ",
"Personal File Sharing","ವೈಯಕ್ತಿಕ ಕಡತ ಹಂಚಿಕೆ","ವೈಯಕ್ತಿಕ ಕಡತ ವಿನಿಮಯ",
"Personal Toolbar Folder","ವೈಯಕ್ತಿಕ ಉಪಕರಣಪಟ್ಟಿ ಕಡತಕೋಶ","ವೈಯಕ್ತಿಕ ಉಪಕರಣಪಟ್ಟಿ ಕಡತಕೋಶ",
"Please enter your user name","ನಿಮ್ಮ ಹೆಸರನ್ನು ಇಲ್ಲಿ ನಮೂದಿಸಿ","ನಿಮ್ಮ ಹೆಸರನ್ನು ಇಲ್ಲಿ ನಮೂದಿಸಿ",
"Position and Size","ಸ್ಥಾನ ಹಾಗು ಗಾತ್ರ","ಸ್ಥಾನ ಮತ್ತು ಗಾತ್ರ",
"Post a Reply","ಒಂದು ಪ್ರತ್ಯುತ್ತರವನ್ನು ಕಳುಹಿಸು","ಉತ್ತರವನ್ನು ಕಳುಹಿಸು",
"Post New Message to Folder","ಹೊಸ ಸಂದೇಶವನ್ನು ಕಡತಕೋಶಕ್ಕೆ ಕಳುಹಿಸು","ಹೊಸ ಸಂದೇಶವನ್ನು ಕಡತಕೋಶಕ್ಕೆ ಕಳುಹಿಸು",
"Publish calender Information","ಕ್ಯಾಲೆಂಡರ್ ಮಾಹಿತಿಯನ್ನು ಕಳುಹಿಸು","ದಿನಸೂಚಿ ಮಾಹಿತಿಯನ್ನು ಕಳುಹಿಸು",
"Removable Drives and Media","ತೆಗೆದುಹಾಕಬಹುದಾದ ಡ್ರೈವುಗಳು ಹಾಗು ಮಾಧ್ಯಮ","ತೆಗೆಯಬಲ್ಲ ಡ್ರೈವುಗಳು ಹಾಗು ಮಾಧ್ಯಮಗಳು",
"Remove From Panel","ಪ್ಯಾನೆಲ್ಲಿನಿಂದ ತೆಗೆದುಹಾಕು","ಪಟ್ಟಿಯಿಂದ ತೆಗೆದುಹಾಕು",
"Reply to All","ಎಲ್ಲರಿಗೂ ಪ್ರತ್ಯುತ್ತರಿಸು","ಎಲ್ಲರಿಗೂ ಉತ್ತರಿಸು",
"Reply to List","ಲಿಸ್ಟಿಗೆ ಪ್ರತ್ಯುತ್ತರಿಸು","ಪಟ್ಟಿಯಲ್ಲಿರುವವರಿಗೆ ಉತ್ತರಿಸು",
"Reply to Sender","ಕಳುಹಿಸಿದವರಿಗೆ ಪ್ರತ್ಯುತ್ತರಿಸು","ಕಳುಹಿಸಿದವರಿಗೆ ಉತ್ತರಿಸು",
"Report broken Web Site","ಜಾಲತಾಣ ಕೆಲಸ ಮಾಡುತ್ತಿಲ್ಲ ಎಂದು ವರದಿ ಮಾಡು","ಜಾಲತಾಣ ತೆರೆಯುತ್ತಿಲ್ಲ ಎಂದು ವರದಿ ಮಾಡು",
"Reset and Clear","ಮರುಹೊಂದಿಸು ಹಾಗು ತೆರವುಗೊಳಿಸು","ಮರುಹೊಂದಿಸು ಮತ್ತು ಅಳಿಸು",
"Reset View to Defaults","ನೋಟವನ್ನು ಪೂರ್ವನಿಯೋಜಿತಗಳಿಗೆ ಮರುಹೊಂದಿಸು","ನೋಟವನ್ನು ಪೂರ್ವನಿಯೋಜನೆಯಂತೆ ಮರುಹೊಂದಿಸು",
"Restore Icon's Original Size","ಚಿಹ್ನೆಯ ಮೂಲ ಗಾತ್ರವನ್ನು ಮರುಸ್ಥಾಪಿಸು","ಲಾಂಛನದ ಮೂಲ ಗಾತ್ರವನ್ನು ಮರುಸ್ಥಾಪಿಸು",
"Rhythmbox Music Player","Rhythmbox ಸಂಗೀತ ಚಾಲಕ","ರಿದಮ್‌ಬಾಕ್ಸ್‍ ಸಂಗೀತ ಚಾಲಕ",
"Save Frame As","ಚೌಕಟ್ಟನ್ನು ಹೀಗೆ ಉಳಿಸು","ಚೌಕಟ್ಟನ್ನು ಹೀಗೆ ಉಳಿಸು",
"Save Message","ಸಂದೇಶವನ್ನು ಹೀಗೆ ಉಳಿಸು","ಸಂದೇಶವನ್ನು ಉಳಿಸು",
"Save Page As","ಪುಟವನ್ನು ಹೀಗೆ ಉಳಿಸು","ಪುಟವನ್ನು ಹೀಗೆ ಉಳಿಸು",
"SCIM Input Method Setup","SCIM ಇನ್‌ಪುಟ್ ವಿಧಾನದ ಸಿದ್ಧತೆ","ಎಸ್‌ಸಿಐಎಮ್ ಊಡಿಕೆ ವಿಧಾನದ ಸಿದ್ಧತೆ",
"Search for files","ಕಡತಗಳಿಗಾಗಿ ಹುಡುಕು","ಕಡತಗಳಿಗಾಗಿ ಹುಡುಕು",
"Security Level and Firewall","ಸುರಕ್ಷತಾ ಮಟ್ಟ ಹಾಗು ಫೈರ್ವಾಲ್","ಸುರಕ್ಷತಾ ಮಟ್ಟ ಹಾಗು ತಡೆಗೋಡೆ",
"Select All Messages","ಎಲ್ಲಾ ಸಂದೇಶಗಳನ್ನು ಆರಿಸು","ಎಲ್ಲ ಸಂದೇಶಗಳನ್ನು ಆಯ್ಕೆ ಮಾಡು",
"Select All Text","ಎಲ್ಲಾ ಪಠ್ಯವನ್ನು ಆರಿಸು","ಎಲ್ಲ ಪಠ್ಯವನ್ನು ಆಯ್ಕೆ ಮಾಡು",
"Select Message Thread","ಸಂದೇಶದ ಎಳೆಯನ್ನು ಆರಿಸು","ಸಂದೇಶದ ಎಳೆಯನ್ನು ಆಯ್ಕೆ ಮಾಡು",
"Send Message to Contact","ಸಂದೇಶವನ್ನು ಸಂಪರ್ಕವಿಳಾಸಕ್ಕೆ ಕಳುಹಿಸು","ಸಂದೇಶವನ್ನು ಸಂಪರ್ಕವಿಳಾಸಕ್ಕೆ ಕಳುಹಿಸು",
"Set Character Encoding","ಕ್ಯಾರೆಕ್ಟರ್ ಎನ್ಕೋಡಿಂಗನ್ನು ಸೂಚಿಸು","ಅಕ್ಷರ ಸಂಕೇತವ್ಯವಸ್ಥೆಯನ್ನು ಹೊಂದಿಸು",
"Sheet From File","ಕಡತದಿಂದ ಹಾಳೆ","ಕಡತದಿಂದ ಹಾಳೆ",
"Show empty groups","ಖಾಲಿ ಗುಂಪುಗಳನ್ನು ತೋರಿಸು","ಖಾಲಿ ಗುಂಪುಗಳನ್ನು ತೋರಿಸು",
"Show Hidden Files","ಅಡಗಿಸಲಾದ ಕಡತಗಳನ್ನು ತೋರಿಸು","ಅಡಗಿಸಿದ ಕಡತಗಳನ್ನು ತೋರಿಸು",
"Show Hidden Messages","ಅಡಗಿಸಲಾದ ಸಂದೇಶಗಳನ್ನು ತೋರಿಸು","ಅಡಗಿಸಿದ ಸಂದೇಶಗಳನ್ನು ತೋರಿಸು",
"Show Idle Times","ಜಡವಾಗಿದ್ದ ಸಮಯವನ್ನು ತೋರಿಸು","ನಿಷ್ಕ್ರಿಯ ಸಮಯ ತೋರಿಸು",
"Show Offline Buddies","ಆಫ್‌ಲೈನಿನಲ್ಲಿರುವ ಗೆಳೆಯರನ್ನು ತೋರಿಸು","ಜಾಲದಾಚೆಗಿನ ಗೆಳೆಯರನ್ನು ತೋರಿಸು",
"Show/Hide Slide","ಜಾರುಫಲಕವನ್ನು ತೋರಿಸು/ಅಡಗಿಸು","ಜಾರುಫಲಕವನ್ನು ತೋರಿಸು/ಅಡಗಿಸು",
"Slide show settings","ಜಾರುಫಲಕ ಪ್ರದರ್ಶನದ ಸಿದ್ಧತೆಗಳು","ಜಾರುಫಲಕ ಪ್ರದರ್ಶನದ ಸಿದ್ಧತೆಗಳು",
"Smart Card Manager","ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್ ವ್ಯವಸ್ಥಾಪಕ","ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್ ವ್ಯವಸ್ಥಾಪಕ",
"Sound & Video","ಧ್ವನಿ ಹಾಗು ವೀಡಿಯೊ","ಧ್ವನಿ ಮತ್ತು ವೀಡಿಯೊ",
"Sound Juicer CD Extractor","ಸೌಂಡ್ ಜ್ಯೂಸರ್ CD ಎಕ್ಸ್‍ಟ್ರಾಕ್ಟರ್","ಸೌಂಡ್ ಜ್ಯೂಸರ್ ಸಿ ಡಿ ಎಕ್ಸ್‍ಟ್ರಾಕ್ಟರ್",
"Soundcard Detection","ಸೌಂಡ್‌ಕಾರ್ಡ್ ಪತ್ತೆಮಾಡುವಿಕೆ","ಸೌಂಡ್‌ಕಾರ್ಡ್ ಪತ್ತೆಮಾಡುವಿಕೆ",
"Styles and Formatting","ಶೈಲಿ ಹಾಗು ರೂಪಿಸುವಿಕೆ","ಶೈಲಿ ಮತ್ತು ವಿನ್ಯಾಸ",
"Submit Bug Report","ದೋಷ ವರದಿಯನ್ನು ಸಲ್ಲಿಸಿ","ದೋಷ ವರದಿಯನ್ನು ಸಲ್ಲಿಸು",
"Subscribe to Other User's Folder","ಇತರೆ ಬಳಕೆದಾರರ ಕಡತಕೋಶಕ್ಕೆ ಚಂದಾದಾರನಾಗು","ಇತರ ಬಳಕೆದಾರರ ಕಡತಕೋಶಕ್ಕೆ ಚಂದಾದಾರನಾಗು",
"Terminal Server Client","ಟರ್ಮಿನಲ್ ಪರಿಚಾರಕ ಕ್ಲೈಂಟ್","ಆದೇಶತೆರೆ ಪೂರೈಕೆಗಣಕದ ಕಕ್ಷಿ",
"Users and Groups","ಬಳಕೆದಾರರು ಹಾಗು ಗುಂಪುಗಳು","ಬಳಕೆದಾರರು ಮತ್ತು ಗುಂಪುಗಳು",
"View as Icons","ಚಿಹ್ನೆಗಳಾಗಿ ನೋಡು","ಲಾಂಛನಗಳಾಗಿ ನೋಡು",
"View as List","ಪಟ್ಟಿಯಾಗಿ ನೋಡು","ಪಟ್ಟಿಯಾಗಿ ನೋಡು",
"View User Log","ಬಳಕೆದಾರ ದಾಖಲೆಯಾಗಿ ನೋಡು","ಬಳಕೆದಾರರ ದಿನಚರಿ ನೋಡು",
"With Due Date","ಅಂತಿಮ ದಿನಾಂಕದೊಂದಿಗೆ","ಕೊನೆಯ ದಿನಾಂಕದೊಂದಿಗೆ",
"Work Week View","ಕೆಲಸದ ವಾರದ ನೋಟ","ಕೆಲಸದ ವಾರದ ನೋಟ",
"XML Filter Settings","XML ಫಿಲ್ಟರ್ ಸಿದ್ಧತೆಗಳು","ಎಕ್ಸ್ಎಮ್ಎಲ್‌ ಸೋಸುಕ ಸಿದ್ಧತೆಗಳು",
"Shhare", "ಹಂಚಿಕೊಳ್ಳಿ",""
